ts,bytes,event_id
1,37809.0,1
2,37809.0,1
3,37809.0,1
4,37809.0,1
5,37809.0,1
6,37809.0,1
7,37808.0,1
8,37810.0,1
9,37809.0,1
10,37809.0,1
11,37808.0,1
12,37809.0,1
13,37809.0,1
14,37808.0,1
15,37809.0,1
16,37808.0,1
17,37810.0,1
18,37809.0,1
19,37809.0,1
20,37808.0,1
21,37810.0,1
22,37809.0,1
23,37809.0,1
24,37808.0,1
25,37809.0,1
26,37809.0,1
27,37809.0,1
28,37809.0,1
29,37809.0,1
30,37809.0,1
31,37809.0,1
32,37809.0,1
33,37808.0,1
34,37810.0,1
35,37809.0,1
36,37809.0,1
37,37809.0,1
38,37809.0,1
39,37809.0,1
40,37809.0,1
41,37809.0,1
42,37809.0,1
43,37808.0,1
44,37809.0,1
45,37809.0,1
46,37809.0,1
47,37808.0,1
48,37809.0,1
49,37809.0,1
50,37809.0,1
51,37809.0,1
52,37809.0,1
53,37809.0,1
54,37809.0,1
55,37809.0,1
56,37808.0,1
57,37809.0,1
58,37808.0,1
59,37809.0,1
60,37808.0,1
61,37809.0,1
62,37809.0,1
63,37809.0,1
64,37808.0,1
65,37809.0,1
66,37809.0,1
67,37809.0,1
68,37809.0,1
69,37808.0,1
70,37809.0,1
71,37808.0,1
72,37809.0,1
73,37808.0,1
74,37809.0,1
75,37809.0,1
76,37809.0,1
77,37809.0,1
78,37809.0,1
79,37809.0,1
80,37809.0,1
81,37808.0,1
82,37809.0,1
83,37809.0,1
84,37808.0,1
85,37809.0,1
86,37809.0,1
87,37809.0,1
88,37809.0,1
89,37809.0,1
90,37809.0,1
91,37809.0,1
92,37809.0,1
93,37809.0,1
94,37809.0,1
95,37809.0,1
96,37809.0,1
97,37809.0,1
98,37809.0,1
99,37809.0,1
100,37809.0,1
101,37809.0,1
102,37808.0,1
103,37809.0,1
104,37809.0,1
105,37808.0,1
106,37809.0,1
107,37809.0,1
108,37808.0,1
109,37810.0,1
110,37809.0,1
111,37808.0,1
112,37810.0,1
113,37808.0,1
114,37810.0,1
115,37809.0,1
116,37809.0,1
117,37809.0,1
118,37809.0,1
119,37809.0,1
120,37809.0,1
121,37809.0,1
122,37809.0,1
123,37809.0,1
124,37809.0,1
125,37809.0,1
126,37809.0,1
127,37809.0,1
128,37809.0,1
129,37809.0,1
130,37809.0,1
131,37809.0,1
132,37809.0,1
133,37809.0,1
134,37809.0,1
135,37808.0,1
136,37808.0,1
137,37809.0,1
138,37808.0,1
139,37810.0,1
140,37809.0,1
141,37809.0,1
142,37809.0,1
143,37809.0,1
144,37808.0,1
145,37808.0,1
146,37809.0,1
147,37809.0,1
148,37809.0,1
149,37809.0,1
