ts,bytes,event_id
1,6650987,1
2,6922053,1
3,5488334,1
4,5488328,1
5,5488328,1
6,5488330,1
7,5488334,1
8,5488330,1
9,5488328,1
10,5488332,1
11,6922055,1
12,5488330,1
13,5488334,1
14,5488334,1
15,5488332,1
16,5488330,1
17,5488334,1
18,5488328,1
19,5488334,1
20,6922059,1
21,5488332,1
22,5488328,1
23,5488332,1
24,5488340,1
25,5488332,1
