ts,bytes,event_id
1,5976345,1
2,5976348,1
3,5976346,1
4,5976346,1
5,5976354,1
6,5976350,1
7,5976346,1
8,5976348,1
9,5976343,1
10,5976342,1
11,5976344,1
12,5976352,1
13,5976340,1
14,5976344,1
15,5976344,1
16,5976344,1
17,5976346,1
18,5976349,1
19,5976346,1
20,5976356,1
21,5976348,1
22,5976342,1
23,5976346,1
24,5976346,1
25,5976344,1
