ts,bytes,event_id
1,129586.0,1
2,129586.0,1
3,129586.0,1
4,129586.0,1
5,129586.0,1
6,129586.0,1
7,129586.0,1
8,129586.0,1
9,129586.0,1
10,129586.0,1
11,129586.0,1
12,129586.0,1
13,129586.0,1
14,129586.0,1
15,129585.0,1
16,129585.0,1
17,129586.0,1
18,129586.0,1
19,129586.0,1
20,129586.0,1
21,129586.0,1
22,129586.0,1
23,129586.0,1
24,129586.0,1
25,129586.0,1
26,129586.0,1
27,129586.0,1
28,129586.0,1
29,129586.0,1
30,129586.0,1
31,129586.0,1
32,129586.0,1
33,129586.0,1
34,129586.0,1
35,129586.0,1
36,129586.0,1
37,129586.0,1
38,129586.0,1
39,129586.0,1
40,129586.0,1
41,129586.0,1
42,129586.0,1
43,129586.0,1
44,129586.0,1
45,129586.0,1
46,129586.0,1
47,129585.0,1
48,129586.0,1
49,129586.0,1
50,129586.0,1
51,129586.0,1
52,129586.0,1
53,129586.0,1
54,129586.0,1
55,129586.0,1
56,129586.0,1
57,129585.0,1
58,129586.0,1
59,129586.0,1
60,129585.0,1
61,129586.0,1
62,129585.0,1
63,129586.0,1
64,129586.0,1
65,129586.0,1
66,129585.0,1
67,129586.0,1
68,129586.0,1
69,129586.0,1
70,129586.0,1
71,129586.0,1
72,129586.0,1
73,129586.0,1
74,129586.0,1
75,129585.0,1
76,129586.0,1
77,129586.0,1
78,129586.0,1
79,129586.0,1
80,129586.0,1
81,129586.0,1
82,129586.0,1
83,129586.0,1
84,129586.0,1
85,129586.0,1
86,129585.0,1
87,129586.0,1
88,129586.0,1
89,129586.0,1
90,129586.0,1
91,129586.0,1
92,129586.0,1
93,129586.0,1
94,129586.0,1
95,129586.0,1
96,129586.0,1
97,129586.0,1
98,129586.0,1
99,129586.0,1
100,129586.0,1
101,129585.0,1
102,129586.0,1
103,129586.0,1
104,129586.0,1
105,129586.0,1
106,129586.0,1
107,129586.0,1
108,129586.0,1
109,129586.0,1
110,129585.0,1
111,129586.0,1
112,129586.0,1
113,129586.0,1
114,129586.0,1
115,129586.0,1
116,129585.0,1
117,129586.0,1
118,129586.0,1
119,129586.0,1
120,129586.0,1
121,129586.0,1
122,129586.0,1
123,129586.0,1
124,129586.0,1
125,129586.0,1
126,129586.0,1
127,129585.0,1
128,129586.0,1
129,129586.0,1
130,129586.0,1
131,129586.0,1
132,129587.0,1
133,129586.0,1
134,129586.0,1
135,129586.0,1
136,129586.0,1
137,129586.0,1
138,129586.0,1
139,129586.0,1
140,129586.0,1
141,129587.0,1
142,129586.0,1
143,129586.0,1
144,129585.0,1
145,129586.0,1
146,129586.0,1
147,129585.0,1
148,129587.0,1
149,129586.0,1
